user_id,review,score
suns****,20년전 개봉당시 매진이어서 계단에 앉아봤던기억이ㅎ다들 울고 마지막에 박수치고...흥행기록은 깨질지언정 이런 대작은 나오기 힘들듯하다최고의 영화,10
gjtj****,정말로 인생영화입니다. 잭과 로즈의 사랑도 가슴아프고 절절하지만 타이타닉호 안에서 다른사람들을 위해 배를 타지 않고 서로를 안으며 죽음을 맞이하는 일등석 노부부와 아이들이 두려워하지 않게 이야기를 해주며 아이들을 재...,10
BellaLuna(chfm****),방금 ocn에서 하는거 다시봤습니다.또 울었습니다. 남자인데 잭한테 반하겠음.,10
햇빛찬란한(puru****),Best of Best..,10
정혜원(hyew****),무슨 말이 더 필요한가..,10
클레이(wjdd****),"내가 본 영화중 가장 슬프고 반복해서 봐도 더 슬프다. 이번 진도 배 사건으로,, 다시금 보게된다.. 마지막 생존자가 많이 있기를 ....바래본다.타이타닉호",10
미느(dema****),몇번을 봐도 재밌다ㅠㅠ이런게 명작이구나,10
윤(smil****),"관람객


														
															
															
																5년 단위로 재개봉해야할 영화",10
나키타키(kari****),잭이 바다속으로 사라지는 장면에서 정말많이울엇는데 감동적이다.,10
권유경(dbru****),배가 침몰하는 와중에도 연주하는 악사들 때문에 참던 눈물 팡 터졌다....진짜 명작...명작..최고의명작...,10
밥값하자(jkwa****),한국에 멀티플렉스 없던 시절에 200만 관객을 넘은 것으로 추정되는  작품.. 요즘에 개봉되었다면 2000만 정도는 찍었을 듯 ㅋ,10
수연동혁(zoro****),17년 만에 우연히 다시 보게 됐다. 모든 것이 새롭다. 죽음 앞에서 우리들의 모습...한순간도 소중하지 않은 순간은 없다. 죽는 날까지 소중한 삶으로 만들어 보자.,10
RAHK2(fbdk****),별이 모자를네!!!,10
김현관(dkak****),명불허전,10
선동열 VS 유희관(qusx****),사실 이 영화에 대해서 잘 모르고 있었는데 오늘 보니깐 정말 감동 그 자체였어요. 남녀 주인공의 신분을 뛰어넘는 진실한 사랑에 감동이었고..특히 마지막에 남자주인공이 여자 주인공만이라도 살리기 위해서 고군분투하는 모...,10
ken(saok****),이게 10점이 아니면 10점은 무슨영화냐 ㅅㅂ,10
jun1****,무슨말이 더 필요한가? 그냥 최고죠..,10
헌나엘지디(chwc****),이건 진짜 말로만 들었던 영환데 나온지 십여년이 지난 뒤 지금에도 감동적인 영화네요......ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,10
여혜진(lucy****),독서실갔다가 집에오니타이타닉 하고 있어서 결국 봤다시험3일남았지만 그게뭐라고 고2에 공부가 다가아닌것같고 오랜만에 감동받았다. 한편으론 세월호가 생각이나서 마음 아프지만 시험끝나고 다시한번더 봐야겠다.,10
하연(ha2y****),한 마디만 하면 된다. 로즈 도슨.,10
JDI(xim1****),안보면 후회한다,10
류리류리(na97****),내 인생 최고의 영화. 감독에게 감사,10
selh****,이런영화를 안 본사람이 불쌍하다...,10
hahahahaha(wjdg****),인류역사상 최고의 영화 탑5엔 들어갈 영화.,10
강다연(kang****),오늘 다시 봤는데 여운이 며칠은 갈 거 같다. 금세기 최고의 영화임은 당연하고 미래에도 계속 전해져 최고의 고전 영화로 남지 않을까?,10
sooj****,잭과 로즈가 살기 바라는 간절한 마음뿐이었다.  결말을 이미 알면서도 해피엔딩이길 바랬다. 그럴수 밖에 없었다.,10
수호천사(djac****),3시간처럼 느껴지지않는다,10
귀염두이(dlaq****),이건영화가 아닌 명화!!,10
스윗가이(jmjj****),100년에 한번 나오는 영화 제임스 카메론은 아직 이 이상의 영화를 만들지 못 했다.,10
류얌쏭(alqp****),최고의명작이다 이건..     별점을왜깎아대일베충들아,10
오리(ingd****),올해 제작됐다고 해도 믿겠다. 20년전에 봤을때보다 오히려 더 감동적이었다. 다만 바다에서 잠겨간 아이들이 생각나서 다시는 못 보겠다.,10
전민수(boyc****),레오는 뼛속 깊숙히 배우....그 잘난 얼굴 땜시 연기력 뭍힌다고 외모까지 망가뜨리는...아무한테나 배우 칭호 붙이지말자ㅜㅜ,10
superior(supe****),"아니 평점1점준사람들  로즈 의리 탓하는데.., 로즈가 무슨 일부러 지살자고 한것도 아니고  혼자 구명정 타게 됬을때 살 수 있었는데 잭한테 뛰어간건 뭔데  추워서 정신 잃을라 하는데 그상황에서 그럼 갑판에 둘이 올...",10
이윤상(abc4****),너무 먹먹해서 눈물도안나온다.,10
해브(zeti****),타이타닉 평점 원래 9.43이였다. 일베색휘들한테 평점 테러당해서 9.00까지 떨어졌다가 지금다시 이렇게 올라온거임. 현재 터미네이터2가 9.39로 네이버평점 1위인데 원래는 타이타닉임!,10
이치고(cjsw****),어릴적 영화 아무것도 모르고 봤을때 할머니랑 같이 티비로 봤음...감동 그자체였음...,10
민정(lmj_****),옛날 영화라고 이제까지 안본 내가 너무 밉다,10
babo****,최고중의  최고 디카프니오의 25년만의 아카데미 수상을 축하합니다,10
검은마법사(lig2****),진짜 타이타닉의  마지막 장면보다 여운이 남는 영화는 살면서 없을 것 같다 그장면을 볼때마다 정말 아련해진다...,10
kimj****,진짜 너무 멋진영화다 진짜 이런명작 첨본듯,10
박준형(kuma****),세월호 침몰당시  많은사람들이 살려고 했지만 그 살려는 의지와희망을 짓밞아버린 세월호선장은 사형해도 맞당합니다,10
먼곳으로(p409****),영화는 당연히 최고이고. 이새벽에 20년전 영화에 같이 공감해주는 사람들이 있단게 너무 행복하다.,10
Oaken(xave****),이 영화를  본 자 가치있는 인생을 살았다고 자부해도 좋다,10
chlw****,내가 지금까지 본 영화중에서 최고임..,10
눈꽃송이(seoj****),옛날 영화지만 촌스럽지 않고 고전적인 스토리가 알찬 로맨스영화였다영화를 보면서 실제로 있었던 사건이라니 몰입도 장난안임ㄷㄷ,10
jaxson4000(stf4****),영화를보니너무감동적이었어요,10
타마마(kwak****),"""최고"" 라는 단어 밖에 나오지 않는 작품이죠ㅎㅎ 몇번을 봐도 재밌고 감동적인 작품입니다ㅎㅎ",10
박정은(pje6****),수능망했다. 중학생때 보고 지금 고3인 내가 독서실에서 집으로 돌아와 TV에 틀어져있는  타이타닉을 봤는데 역시 한 번 보면 끝까지 볼 수 밖에 없는 영화이다. 감동에서 헤어나올수 없다. 공부가 손에 잡히지 않는다....,10
PlatinumX(shby****),이건 좀.... 10점 안주기엔 그래?,10
ruda****,"가슴을 울리는 여운이 사라지지 않는다... 두 사람이 서로만을 바라보고 사랑하던 순간들이 너무 아름답고, 영화 속 현실에서는 끝내 이루지 못한 사랑이라 너무 마음아픈 영화ㅠㅠ  배우들의 연기, 눈빛, 대사, 행동.....",10
트레이서(arse****),원래 네이버 영화 평점 9.5에 육박하는 부동의 평점 1위였는데 예전에 일베충들이 평점테러해서 9점까지 갔다가 다시 복구중. 20번은 본것 같은데 볼때마다 여운이 가시질 않는다 최고 ~~,10
블루마루(lcm2****),한국 축구 침몰하는 꼬라지 보다 타이타닉 보니 명작이다 진짜,10
세나(sena****),98년. 내나이 20살에 이영화를 보았었다. 그때도 감동이였지만 20년 가까이 지난 지금에 봐도 그 사랑은 감동이다.,9
지혜(sage****),정말 내 생에 최고의 영화,10
joseph(dkzn****),타이타닉을 이길 대작은 다시없을것이다.,10
diak****,새벽에 보는데 세월호 생각에 저절로 눈물이 났다. 처음 봤을때 초딩이었는데 어느덧 시간이 흘러 30이 되도 똑같은 감정을 느끼다니 이런것이 명작인듯하다,10
드라마영화(qhch****),이 영화는 이것보다 더 잘 만들 수가 없다. 연기자들이며 ost음악이며 연출이며 다 완벽하다.마지막이 슬퍼서 펑펑 울었지만 선체에 물이 찰 때도 세월호가 겹쳐서 거기서도 많이 울었다..,10
도그티비(eun0****),십대때 처음보고 이십대.. 서른살되서 다시봤는데도 너무감동적.. 세월이지나도 어쩜감동이 그대롤까...이래서 명작은다른듯.. 평점이라는 단어도 무색하다,10
이시다이(tkdt****),내년이면 내 나이가 40인데 중학생때 터미네이터2를 보고 충격을 받았고 군대 일병휴가 나와서 그 당시 애인이랑 타이타닉을 보고  감동을 받았고 30초중반 신혼때 아바타를 보고  감독을 찬양하게 되었다. 제임스 카메론...,10
뿌랭양(park****),이만한 영화 없다 진짜; 8살 뭣도모르던 내가 봐도 진짜 울면서 봤음,10
쌥(sinb****),이 영화를 능가할 영화는 없다. 이 영화를 이길 영화음악도 없다. 그냥 인류가 만든 최고의 대작.,10
Wheatley(gkeh****),영화 끝나고 엔딩나올때 노래가끝날때까지 울고있엇다 안본사람들 꼭보세요,10
sckc****,10점말고 뭘 줘야하나,10
