user_id,review,score
lykkelly(lyk0****),"가벼운 듯 하지만 시시하지 않은 영화. 이 시대의 모습을 여러모로 밀도감있게 잘 반영한 것 같다. 밀라쿠니스 정말 매력있게 나옴. 나에게 좋은 영화의 기준은 지루함 없이 몰입하게 만드는가,이므로 이 영화도 good....",9
더함쌤(dain****),캐스팅도 내용도 굿!,9
jang****,너무재밌어ㅠㅠㅠ,10
지원더풀(wond****),유쾌함 ㅎㅎ 밀라 쿠니스 짱 귀엽!!,7
이른아침(jsj3****),오랜만에 즐긴 로맨틱코미디!,10
니꼬라지(hela****),너무 멋있는 영화. 환한 느낌을 준다,9
Trudi(laro****),완전 잼나게 본 영화. 2년이 지난 지금까지도 생각나요. 저스틴 완전 귀여움^^,10
죠마(for_****),정말 재밌게 본 영화! 연출도 세련되고 OST도 전부 다 좋았어욤!!,10
마시멜롱(vivi****),ㅇㅇ,10
BOONBOON(eye0****),흠과연 남녀는 친구사이는 못되나봄,7
johnconnor(guev****),그다지 흥미로울게 없군,5
entu****,밀라찡♥,9
밍셩(dtkm****),눈 호강 하면서 봤다. 내가 좋아하는 두 주연배우가 나와서 ㅎㅎ,8
tnfu****,몰입도두 좋구 재미남,9
부르주아(jms5****),"전형적인 서구식 로맨틱코미디! 설정이 신선하지 않아서 지루할수도 있지만, 배우들의 명연기 덕에 끝까지 다봤다. 밀라 쿠니스의 매력에 빠졌다. 중간에 깨알같은 코미디도 일품! 현실적이다. 마지막에 깨알같은 엔딩크레딧도...",8
wisdom(wisd****),가볍게 볼수있는 로맨틱코미디 OST도 좋고 유쾌하고 재밌긴해서 좋았는데 내용이 뻔해서 좀 지루한부분이 있는것 같기도하다~,8
코코코롬(true****),"왠지 알 것 같지만, 소소한 재미가 있다!! 남주, 여주가 멋지니 몰입도가 좋군.",8
샤이닝(cmcb****),음......,6
똥강아지(youn****),재밌음,10
kami****,최고의 로맨틱코메디!! 배우들의 미묘한 감정변화가 너무 잘 그려짐!!,10
ming****,보는 내내 유쾌하고 사랑스러운 영화! :D,9
emin****,어찌 보면 결국은 흔한 스토리,7
pepe****,재기발랄함이 뻔함을 앞지르는예,7
김팔도(rlaf****),굳잼,10
wgbg****,잉여로운나의시간을채워주기딱좋은신선하고좋은영화네요ㅋ특히제가좋아하는배우들이나와서더욱끌립니다ㅋ,8
hjk2****,스톤이 나온다는걸 알게된 순간 생각할 필요없이 닥치고 일단 봤다 어머나 이건 뭐 조연이여 단역이여 ㅋㅋ 그냥 우정출연ㅋ 순간 나왔다 지나감 어머나 근데 또 이건 뭐여 영화가 존나 재밌어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 스톤에 속...,10
그릭(mile****),LA가는 비행기안에서 2번이나 본작품. 2번봐도 재밌었다. 자막없이봐서 몇개는 놓친거같지만. 특히 Closing time 참 좋았음,9
부틀렉(duen****),좋아,9
yoos****,역시 저스틴！！인타임 후에 또 다른 감동이네요。개인적으로 저스틴은 가수로서보다 배우로서 더 좋아하는데요、극장에 개봉할 때 마다 꼭꼭 챙겨보고 있죠~못보신 분들 꼭 보시기 바랍니다。짜릿한 해피엔딩에 빠져 보세요！！,10
바보(worn****),기분좋게 코미디 로맨스를 접하고 싶을때 보자!~,5
wnff****,가볍고 유쾌하게 보기에 참 좋은 영화!! 전형적인 로코물이기는 하지만!,8
푸헹헹(naip****),상큼하지도  아련하지도 않고 로코라고 하기에도 뭐한......,4
ete6****,로코라지만 내용이 모두 예상됨,6
윤정(ghkd****),섹스파트너에서 사랑으로.! 뻔해도 너무 뻔한 할리우드 영화,5
ahdf****,정말재밌게봄. 여주인공매력짱~~!!!! 이런영화너무좋아요~뉴욕을배경으로한영화들~~,10
dnlo****,재밌는데 뭐,9
내루미지롱(rlae****),가볍게 보기 좋은 로멘틱 코미디 ㅋㅋ,8
아생난(wltj****),후반부 너무 지루하다.... 잠시 내 상황에서 탈출하고 싶을 때 보기 좋은 영화,7
q565****,주말 저녁 가볍게 즐기기에 딱이네요스토리진행도 지루하지않고 여주인공도 매력적이네용,9
아모스(inki****),지극히 매우 뻔한 스토리의 영화지만 아기자기하게 잘 꾸몄다. 깊은 메세지는 전혀없다. 그냥 보고 웃고 잊어버리면 되는 영화다.,7
kimr****,"맘에 딱 남는 영화는 아니다. 지루, 뻔한 로맨틱 코미디 영화 공식을 깨는것처럼 보였지만 역시 예정된 수순대로 흘러갔고 .결국 남녀사이라는게 다 뻔하긴하지만... 정서상 이해 안되는 부분도 있었고. 응큼한 투정이지만...",6
김정미(nenp****),"한번보고 하하 하고 말줄알았는데 이 영화 센스도 있고, 남녀가 매력도 넘치고. 대사도 내용진행도 스피디해서 좋아요. 두어번 더 봐도 재밋더라고요. 유쾌했고 훈훈했어요 ㅋ 시간날 때, 로코 영화가 보고싶을 때! 동성친...",9
alem****,볼만함,7
