user_id,review,score
Kite(tmal****),주인공이 하면 로맨스 현실에선 불륜. 설마..하면 이루어지는 예상되는 스토리..  앨리의 약혼남 론과 노아와 함께하던 미망인만 불쌍하다 1점도 아까운 영화. 비윤리적인 장면에 깔린 아름다웅 BGM이 우스웠다.,1
밍(em84****),어떤 결말이든 누군가는 상처를 받았겠지만 노아랑 앨리 둘다 남 생각없이 너무 자기들 감정만을 밀어부쳐서 나에겐 좀 불편한 영화. 내가 30대 주부고 그냥 내가 너무 감성없는 사람이라 그런가봄.,1
hiph****,음.. 이런거 별로임...,1
지식꼬맹이(kimh****),"관람객


														
															
															
																최고의 명작입니다. 영화가 너무 아릅답고 보는 내내 마음이 뭉클했습니다. 감정선이 너무 예쁜 영화입니다.",10
Howl877(wjdt****),그 사람이 보고 싶어지는 영화,10
48hy****,"관람객


														
															
															
																절절한 사랑 이야기 평생 한 사람만 사랑한다는 건 참 대단하면서 아름답고 멋지다!",8
듈리(abcd****),"관람객


														
															
															
																가을에 딱 어울리는 영화다. 감미롭고 감성이 풍부해지는 느낌이랄까...",9
skaw****,슬프다고해서 봤는데 슬프기는 커녕 스토리 뻔하고 에휴,1
ygs0****,레이첼 맥아담스 너어어어어무 예쁘다.,10
후훗(pyun****),솔직히 추천 받아서 본 영화 중 가장 실망이네여...그닥 아름다운 사랑이야기는 아닌듯 합니다..,1
hbsz****,"관람객


														
															
															
																볼때마다 새로운 영화언제봐도 아름다운 사랑이야기",10
jae4****,"관람객


														
															
															
																집에서 Tv로 보고 감동적이어서 집사람과 극장에서 다시 보앗네요.눈물이 주룩  ...로멘스 영화를 좋아하시면 강추",10
한개(a010****),"관람객


														
															
															
																지금까지 본 영화중에 최고로 감동적인영화. 그리고 아쉬울 장면이 없는 영화. 다시 꼭 사랑하는 사람이랑 보고싶은 영화",10
이대길(mila****),이딴게 사랑이면 사랑은 참 역겨운 감정이다.,1
몽구스(mong****),"추잡하고 더러운 영화, 말년에 벌받은듯",1
에르(hyun****),최소한 자가 소유의 집은 있어야...,6
반짝(mkmk****),"관람객


														
															
															
																지고지순의 끝 이런 사랑이 정말로 있다면 좋겠다",10
강현수(khs1****),"관람객


														
															
															
																보고나서 바로 다시보고싶은 영화",10
hoon****,여자주인공이 왠지 짜증이 나는 행동에 쪕...,1
돌멩이(rdee****),케이블에서 기대하고 봤는데...부제가 ...전세계를 울린 감동실화란다..ㅋ 총기가 허용된 나라에서 내가 만약 약혼자 남자입장이라면 쌍권총으로 벌집을 만들어 놓는다...,1
Ranku(renk****),첫사랑을 못잊은 사람에겐 명작. 애인이 바람핀 사람에게는 망작.,5
neos****,내 인생 최고의 영화 중 하나!!,10
코코해피(coco****),몇년만에 다시봤는데 약혼자가 불쌍하다는 생각만 들뿐 너무나도 뻔한영화. 영화도 레이첼 원맨쇼,7
vydjt(grav****),약혼남은 얼마나 빡칠까?,5
back****,하도명작이라고해서봤는데 진부하고 재미없는 사랑타령,1
성표(hsp0****),이거보고 사랑을찾아 학교 자퇴했는데 ㅆㅅㅌㅊ인 부분인가요?...,10
ciw5****,"If you are bird, I am a bird",10
Z1(rose****),이게 아름다운 사랑이라는 사람은 꼭 미망인이나 약혼자와 같은 인생을 살길바랍니다!!ㅎㅎ,1
