movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companyCd,companyNm
20182307,대실금-젖은팬티,Daishikkin Horiuchi Akemi,2017,20181203,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('타마츠카 빙고', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20182311,기모노 신인 여가수의 접대,Enka women disorder love story scenery,2017,20181203,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,"('세키네 카즈미', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184446,나이트 쉬프트,Night shift,2018,20181129,장편,개봉,아일랜드,"공포(호러),스릴러",아일랜드,공포(호러),"('스티븐 홀', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184190,언노운 게스트,Ink & Steel,2014,20181127,장편,개봉,미국,"범죄,스릴러",미국,범죄,"('조나단 엘러스', '패트릭 워드 퍼킨스', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20181085,지오 쓰나미,GEO DISASTER,2017,20181129,장편,개봉,미국,"액션,드라마,어드벤처",미국,액션,"('썬더 레빈', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183904,연인 : 섹스중독,Lover,2016,20181129,장편,개봉,태국,멜로/로맨스,태국,멜로/로맨스,"('펫카냐 스릴란다', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20182750,에이리언 컨버전스,Alien Convergence,2017,20181129,장편,개봉,미국,"액션,공포(호러),어드벤처",미국,액션,"('롭 팔라티나', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184232,아내의 언니,,2018,20181130,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,"('아카바 키쿠지로', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20185947,도묘필기2: 잃어버린 제국,THE LOST TOMB 2,2018,20181031,장편,개봉,중국,기타,중국,기타,"('나영창', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184530,팀장님의 아내,,2018,20181130,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,"('김영민', ' ', ' ', ' ')","('20123221', ' ', ' ')","('골든타이드픽처스(주)', ' ', ' ')"
20184542,온천장 여주인의 화끈한 서비스,Hot spring geisha Mitsuko,2017,20181130,장편,개봉,일본,드라마,일본,드라마,"('넷쿄쿠 타란티노', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184540,옆집 유부녀와 불륜정사,Immortality of garbage dumping ground,2017,20181130,장편,개봉,일본,드라마,일본,드라마,"('크왓치', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184539,시아버지의 욕정,Lust of the father-in-law,2017,20181130,장편,개봉,일본,드라마,일본,드라마,"('오자키 히로코우지', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20189922,귀신과 함께 춤을,,2018,20181130,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,"('백감독', ' ', ' ', ' ')","('20100395', ' ', ' ')","('(주)인피니티엔터테인먼트 ', ' ', ' ')"
20189870,이브들의 발칙한 수다,,2018,20181123,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,"('김정호', ' ', ' ', ' ')","('20100395', ' ', ' ')","('(주)인피니티엔터테인먼트 ', ' ', ' ')"
20184107,미스틱 게임 ,MYSTIC GAME,2016,20181122,장편,개봉,러시아,"판타지,어드벤처",러시아,판타지,"('아르ㅤㅌㅛㅁ 악세넨코', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183770,동생의 여자,,2018,20181122,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('장두만', ' ', ' ', ' ')","('20173401', ' ', ' ')","('(주)케이피에이기획', ' ', ' ')"
20184089,트랜스퍼런스,Transference,2017,20181121,장편,개봉,미국,,미국,,"(' ', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184088,에일리언 프레데터,Alien Domicile,2017,20181121,장편,개봉,미국,"SF,공포(호러)",미국,SF,"(' ', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183704,은밀한 여작가의 사생활 ,,2018,20181120,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,"('한동호', ' ', ' ', ' ')","('20189621', ' ', ' ')","('(주)라온컴퍼니플러스', ' ', ' ')"
20183824,신입 여직원 길들이기,,2018,20181120,장편,개봉,일본,,일본,,"('아사기리 키요시', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184086,착한 친구엄마 (무삭제),,2017,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이진명', ' ', ' ', ' ')","('20112175', ' ', ' ')","('(주)소나무픽쳐스', ' ', ' ')"
20183706,어린 장모들,,2018,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","('20112175', ' ', ' ')","('(주)소나무픽쳐스', ' ', ' ')"
20183903,애욕의 잔다라 후예들,Trauma,2016,20181118,장편,개봉,태국,멜로/로맨스,태국,멜로/로맨스,"('마우스 수와나', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20185948,도묘필기3: 제국의 부활,THE LOST TOMB 3,2018,20181115,장편,개봉,중국,기타,중국,기타,"('나영창', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20187343,홍콩 마스터 어벤져,HONGKONG MASTER,2017,20181115,장편,개봉,중국,"액션,SF",중국,액션,"('양중문', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183220,김본좌의 야동남녀- 무삭제판,,2018,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('박은수', ' ', ' ', ' ')","('20063099', ' ', ' ')","('(주)케이알씨지', ' ', ' ')"
20183703,노리개가 된 유부녀 ,Don't Drive Me Crazy,2018,20181109,장편,개봉,일본,드라마,일본,드라마,"('우스바시 스이', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183708,친구 엄마들의 맛 (감독판),,2018,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","('20112175', ' ', ' ')","('(주)소나무픽쳐스', ' ', ' ')"
20183709,친구 엄마들 2018 (감독판),,2018,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이진', ' ', ' ', ' ')","('20112175', ' ', ' ')","('(주)소나무픽쳐스', ' ', ' ')"
20183751,착한 처제들 2018 (감독판),,2018,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","('20112175', ' ', ' ')","('(주)소나무픽쳐스', ' ', ' ')"
20183749,장모님의 개인교습 (감독판),,2018,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","('20112175', ' ', ' ')","('(주)소나무픽쳐스', ' ', ' ')"
20183725,예쁜 처제들 2018 (감독판),,2018,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","('20112175', ' ', ' ')","('(주)소나무픽쳐스', ' ', ' ')"
20183750,내 친구엄마들 2018 (감독판),,2018,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","('20112175', ' ', ' ')","('(주)소나무픽쳐스', ' ', ' ')"
20180827,퓨쳐 월드,FUTURE WORLD,2018,20181108,장편,개봉,"이탈리아,프랑스,미국","SF,액션,판타지",이탈리아,SF,"('제임스 프랭코', '브루스 티에리 청', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20181925,다크 아이리스,Dark Iris,2018,20181108,장편,개봉,미국,"SF,스릴러",미국,SF,"(' ', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20182755,피를 빠는 인형,Vampire Clay,2017,20181108,장편,개봉,일본,공포(호러),일본,공포(호러),"('우메자와 소이치', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183257,폭풍우 : 죽을 때 까지 하고 싶어,YUUKO SHIRAKI NIGHT WITH A YOUNG LADY WITH A STORM RELATIVE AND TWO PEOPLE,2018,20181107,장편,개봉,일본,,일본,,"('마메자와 마메타로', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183268,섹스는 맛있다,,2018,20181106,장편,개봉,한국,,한국,,"('제임스 김', ' ', ' ', ' ')","('20100142', ' ', ' ')","('(주)씨맥스커뮤니케이션즈', ' ', ' ')"
20182747,킹 아더: 원탁의 기사,Knights at the Round Table,2017,20181104,장편,개봉,미국,액션,미국,액션,"('자레드 콘', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20177477,루이자 밀러,Luisa Miller,,20181103,장편,개봉,미국,공연,미국,공연,"(' ', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183211,어린 누나 2,,2018,20181101,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('정진호', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20187303,하나식당,,2018,20181122,장편,개봉,한국,드라마,한국,드라마,"('최낙희', ' ', ' ', ' ')","('20100435', ' ', ' ')","('에이케이엔터테인먼트(주)', ' ', ' ')"
20184472,형수:잘못된 관계,Gamandekinai,2016,20181129,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('후지모토 죠지', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20182966,투 프렌즈,TWO TAILS,2018,20181129,장편,개봉,러시아,"애니메이션,어드벤처",러시아,애니메이션,"('빅터 아즈에프', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184382,정사 : 착한 며느리들 2,,2018,20181129,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김부곤', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183286,일곱 개의 대죄 : 천공의 포로,The Seven Deadly Sins: Prisoners of the Sky ,2018,20181129,장편,개봉,일본,"애니메이션,판타지",일본,애니메이션,"('아베 노리유키', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184489,불륜 커플들,Komotituma,2016,20181129,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('나가에 타카미', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20187304,별나라 몰리 몬스터,Ted Sierger's Molly Monster,2016,20181129,장편,개봉,"독일,스웨덴,스위스","애니메이션,어드벤처",독일,애니메이션,"('마티아스 브런', '테드 시저', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184469,바람난 유부녀:정조따위 필요없어,Yomigaerutumanohonsei,2017,20181129,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('나가에 타카미', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20177964,대지진,The Earthquake,2016,20181129,장편,개봉,러시아,드라마,러시아,드라마,"('사릭 안드레아시안', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20177983,다이빙: 그녀에 빠지다,Plonger,2017,20181129,장편,개봉,프랑스,"멜로/로맨스,드라마",프랑스,멜로/로맨스,"('멜라니 로랑', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184471,남편 친구와 놀아난 아내:여보 미안해,OXTUTONOTUMANIOTIITATUMA,2017,20181129,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('토미죠 타로', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20181905,후드,Robin Hood ,2018,20181128,장편,개봉,미국,어드벤처,미국,어드벤처,"('오토 바서스트', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184474,스와핑 민박집- 무삭제판,,2018,20181128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('박은수', ' ', ' ', ' ')","('20063099', ' ', ' ')","('(주)케이알씨지', ' ', ' ')"
20184475,선녀는 몸으로 운다-무삭제판,,2018,20181128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이전', ' ', ' ', ' ')","('20063099', ' ', ' ')","('(주)케이알씨지', ' ', ' ')"
20184473,마지막 정사: 여럿이 다같이-감독판,,2018,20181128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이전', ' ', ' ', ' ')","('20063099', ' ', ' ')","('(주)케이알씨지', ' ', ' ')"
20183007,거미줄에 걸린 소녀,THE GIRL IN THE SPIDER’S WEB,2018,20181128,장편,개봉,미국,"액션,스릴러,범죄",미국,액션,"('페드 알바레즈', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20181684,개인교수 : 성적 올리기 무삭제,,2018,20181128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20184234,연애 : 엄마친구 무삭제,,2018,20181127,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20184470,엄마의 유혹 무삭제,,2018,20181127,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183788,어린 처제 2 - 무삭제판,,2018,20181117,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김태수', ' ', ' ', ' ')","('20173121', ' ', ' ')","('너바나 필름', ' ', ' ')"
20184481,성난황소,Unstoppable,2018,20181122,장편,개봉,한국,"범죄,액션",한국,범죄,"('김민호', ' ', ' ', ' ')","('20188821', '20138935', ' ')","('주식회사 플러스미디어엔터테인먼트', '(주)비에이엔터테인먼트', ' ')"
20184236,정사:유부녀가 된 첫사랑 무삭제판,Motonokerenihoretatuma,2017,20181125,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('토미죠 타로', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184278,잠든 남편 옆에서 하다 무삭제판,Apatono Tuma,2017,20181125,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('안도 본', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184237,섹시 헬스장 무삭제판,Pojitexibunaonna,2016,20181125,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('후지모토 죠지', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184268,착한 이모:내 여자가 되는 날 무삭제판,Kikennna Koi,2017,20181124,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('히로아키', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184277,정사:착한 며느리 무삭제판,Gihutowatasi,2016,20181124,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('츠키카게 쿠로우', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184238,착한 아내:참을 수 없는 날 무삭제판,Roujintootokotoaijin,2016,20181124,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('후지모토 죠지', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184239,나쁜 아내:편의점 섹스 무삭제판,Gomennnasai,2016,20181124,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('나쿠루 하라다', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20189603,음란한 모델 무삭제판,,2018,20181102,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('노승택', ' ', ' ', ' ')","('20141403', ' ', ' ')","('(주)제이에이와이이엔터테인먼트', ' ', ' ')"
20183640,새로운 엄마친구-무삭제판,,2018,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('민이', ' ', ' ', ' ')","('20063099', ' ', ' ')","('(주)케이알씨지', ' ', ' ')"
20182909,노래방 : 화끈한 여자들 무삭제,,2018,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183265,홀리 에어,Holy Air,2017,20181115,장편,개봉,이스라엘,코미디,이스라엘,코미디,"('샤디 스로어', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20189282,착한 형수 : 내 여자가 되던 날 무삭제,,2018,20181126,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('정완경', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20184018,착한여선생-무삭제,,2018,20181123,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('최은정', ' ', ' ', ' ')","('20130184', ' ', ' ')","('스마일컨텐츠', ' ', ' ')"
20177341,영주,Youngju,2018,20181122,장편,개봉,한국,드라마,한국,드라마,"('차성덕', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20187685,밀애 : 아내의 여동생 무삭제판,,2018,20181122,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김부곤', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183684,동갑내기 엄마,,2018,20181122,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('성기만', ' ', ' ', ' ')","('20130184', ' ', ' ')","('스마일컨텐츠', ' ', ' ')"
20184240,내 학생의 엄마 3 무삭제,,2018,20181122,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20182669,툴리,TULLY,2018,20181122,장편,개봉,캐나다,드라마,캐나다,드라마,"('제이슨 라이트맨', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183564,택시 5,Taxi 5,2018,20181122,장편,개봉,프랑스,"액션,어드벤처,코미디",프랑스,액션,"('프랑크 가스탐비드', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20189383,새벽의 약속,Promise at Dawn,2017,20181122,장편,개봉,프랑스,드라마,프랑스,드라마,"('에릭 바르비에', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184514,꼬마비행기 피티와 친구들:사막구출 대작전,The adventures of Petey and Friends,2016,20181122,장편,개봉,중국,애니메이션,중국,애니메이션,"('루카스 퀴아오', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20177965,28세 미성년,Suddenly Seventeen ,2016,20181121,장편,개봉,중국,"멜로/로맨스,판타지",중국,멜로/로맨스,"('장모', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184051,친구의 새엄마:참을 수 없는 날,Nerawareta Bijinngibo 7,2017,20181120,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('키무라 히로유키', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184050,착한 숙모 : 삼촌이 허락한 날,TUMANWOTAITEMITAIKA-03,2017,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('키무라 히로유키', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20186285,정사 : 캠퍼스 커플  무삭제,,2018,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('임현태', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20187583,정사 : 착한 숙모 무삭제,,2018,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김부곤', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20187687,정사 : 자매의 유혹 무삭제,,2018,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김부곤', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183786,스와핑 : 친구의 아내 2 무삭제,,2018,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183635,새 엄마의 선물 떡 - 무삭제판,,2018,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이전', ' ', ' ', ' ')","('20063099', ' ', ' ')","('(주)케이알씨지', ' ', ' ')"
20177910,밀애 : 사장님의 젊은 아내 무삭제,,2017,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이상민', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183637,두번째 엄마2-무삭제판,,2018,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이전', ' ', ' ', ' ')","('20063099', ' ', ' ')","('(주)케이알씨지', ' ', ' ')"
20184064,나의 새엄마:여자로 보일 때,Gibonohudeorosi 2,2017,20181120,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('우미야마 테루카즈', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20177908,교환섹스 : 동생의 여자 무삭제,,2017,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이상민', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20184049,친구엄마:맛있게 섹스 한 날,SINYUUNOBIHADAHAHA,2017,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('훌리오 세자르 오하시', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184063,친구엄마:그녀와 하던 날,SINYUUNOHAHA,2017,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('키무라 히로유키', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184052,비밀조직의 음탕한 갱생 훈련,Seitekiboryoku,2017,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('나가에 타카미', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20184048,강제 섹스:거절하다 신음,Jyositobukanotuma 6,2017,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('나가에 타카미', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183504,토스카,Tosca,2018,20181118,장편,개봉,독일,"공연,드라마,스릴러",독일,공연,"('미햐엘 슈투르밍어', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20181116,리플레이스,Replace,2017,20181115,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),"('노버트 케일', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183763,레드 후드,Little Red Riding Hood,2016,20181111,장편,개봉,미국,"판타지,공포(호러)",미국,판타지,"('르네 페르즈', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20150969,궁합,The Princess and the Matchmaker,2015,20180228,장편,개봉,한국,"코미디,드라마",한국,코미디,"('홍창표', ' ', ' ', ' ')","('20100128', ' ', ' ')","('(주)주피터필름', ' ', ' ')"
20186901,친구엄마들 무삭제,,2018,20181116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183707,착한 여동생-무삭제,,2018,20181116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김다니엘', ' ', ' ', ' ')","('20130184', ' ', ' ')","('스마일컨텐츠', ' ', ' ')"
20185588,정사 : 아내의 친구 무삭제,,2018,20181116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20182299,언니의 남편과 아내의 여동생,Otto-ha Ikijigoku,2017,20181116,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('이즈미 류지', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20182300,며느리의 젊은 육체,Sukimono Yome,2017,20181116,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('아카바네 키쿠지로', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20182298,터진 보험판매원,"Easy Fucking, Easy Insurance Contract",2017,20181116,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('코지마 유키오', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20185941,여교사 : 제자와의 사랑 무삭제,,2018,20181116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('최민', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183557,아빠친구2,,2018,20181115,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('감자', ' ', ' ', ' ')","('20130184', ' ', ' ')","('스마일컨텐츠', ' ', ' ')"
20183809,사장을 기다리는 아내,Wife's compensation,2017,20181115,장편,개봉,일본,드라마,일본,드라마,"('긴다이치 코고로', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20187684,밀애 : 아내의 여동생,,2018,20181115,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김부곤', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183808,맹인 안마사의 기술,"The blind man, Yujiro",2017,20181115,장편,개봉,일본,드라마,일본,드라마,"('넷쿄쿠 타란티노', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183009,로빈슨의 언더워터 어드벤처,The Underwater Adventures of Sadko,2018,20181115,장편,개봉,러시아,"애니메이션,판타지,어드벤처",러시아,애니메이션,"('막심 볼코브', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183807,거유 유부녀의 오일 마사지,Hope of breast,2017,20181115,장편,개봉,일본,드라마,일본,드라마,"('긴다이치 코고로', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20183817,한지붕 아래 스와핑,TUMANWOTAITEMITAIKA-01,2017,20181114,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('키무라 히로유키', ' ', ' ', ' ')","(' ', ' ', ' ')","(' ', ' ', ' ')"
20182446,착한 엄마 2 무삭제,,2017,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('곽영근', ' ', ' ', ' ')","('20154628', '20160321', ' ')","('(주)영화사 사계절', '대호필름', ' ')"
20180151,정사 : 친구의 여자를 탐하다 무삭제,,2018,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('정완경', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
20183646,정사 : 어린 새엄마 무삭제,,2018,20181114,장편,개봉,한국,드라마,한국,드라마,"('임현태', ' ', ' ', ' ')","('20161021', ' ', ' ')","('(주)영화사가을', ' ', ' ')"
